Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
21738,20.0,Private,258430.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,19.0,United-States
28670,32.0,Private,191777.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States
30733,42.0,Private,104647.0,HS-grad,,Divorced,Other-service,,White,Male,0.0,0.0,40.0,United-States
29490,29.0,Private,239753.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2057.0,20.0,United-States
8778,33.0,Private,394447.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States
22008,42.0,Private,303155.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
31416,,Private,195584.0,Assoc-acdm,12.0,Separated,,Unmarried,Black,Female,0.0,0.0,40.0,United-States
9481,36.0,Private,220511.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
23910,50.0,Private,138358.0,10th,6.0,Separated,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,47.0,Jamaica
12730,44.0,Self-emp-inc,311357.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States
4408,52.0,Private,29658.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
25649,37.0,Private,189674.0,Bachelors,13.0,,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States
10391,43.0,Private,198316.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States
7200,35.0,Private,,7th-8th,4.0,Divorced,Tech-support,Unmarried,White,Female,0.0,,40.0,United-States
22913,41.0,Self-emp-not-inc,150533.0,Prof-school,15.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States
10888,25.0,Private,483822.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,El-Salvador
16990,32.0,Private,94041.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,44.0,Ireland
26324,18.0,Private,77845.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,1602.0,15.0,United-States
25885,28.0,Self-emp-not-inc,227890.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,,United-States
14406,41.0,Private,106900.0,Bachelors,13.0,,Tech-support,Husband,White,Male,0.0,1902.0,42.0,United-States
1032,27.0,Private,389713.0,Some-college,10.0,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States
3780,51.0,Private,237729.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
18746,43.0,Private,171888.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
27049,34.0,Self-emp-not-inc,140011.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States
25351,55.0,Private,189528.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States
27208,44.0,Private,202872.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States
24700,27.0,Private,230563.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States
14595,42.0,Private,112956.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States
18678,70.0,Self-emp-not-inc,124449.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,8.0,United-States
21301,29.0,Private,137476.0,Bachelors,13.0,,Prof-specialty,Wife,White,Female,0.0,0.0,35.0,United-States
23022,34.0,Self-emp-not-inc,100079.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,55.0,India
4375,33.0,Private,93930.0,,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States
6138,21.0,Private,29810.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,,50.0,United-States
27231,23.0,Private,234663.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States
1405,24.0,Private,241523.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,United-States
6932,37.0,Local-gov,333664.0,Some-college,,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
7732,43.0,Private,350661.0,,15.0,Separated,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,Columbia
31134,18.0,Private,56613.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,20.0,United-States
6623,38.0,Private,190776.0,Assoc-acdm,12.0,Divorced,Craft-repair,Unmarried,,Female,0.0,0.0,40.0,United-States
8026,42.0,Private,37937.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,55.0,United-States
819,47.0,Private,191277.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States
2237,,State-gov,160402.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States
19832,37.0,Private,434097.0,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States
16553,40.0,Private,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
12611,39.0,Private,287306.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,Black,Female,,0.0,40.0,United-States
13329,41.0,Private,47902.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States
10516,46.0,Private,24728.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,48.0,United-States
315,24.0,Private,191954.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States
22471,53.0,Private,203173.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States
15857,68.0,Self-emp-not-inc,211584.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States
17584,22.0,Private,436798.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
29994,41.0,Private,188307.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States
10345,,Private,261725.0,,2.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,Mexico
21292,62.0,Self-emp-inc,134768.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States
1454,46.0,Private,563883.0,,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,60.0,United-States
24545,46.0,Private,140782.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,,50.0,United-States
7201,28.0,Self-emp-not-inc,204984.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,,United-States
25896,42.0,Private,54611.0,,10.0,,,Not-in-family,White,Male,0.0,0.0,40.0,United-States
4724,37.0,Self-emp-not-inc,73199.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3137.0,0.0,77.0,Vietnam
25180,31.0,Private,139822.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States
20228,26.0,Private,456618.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,2597.0,0.0,40.0,United-States
1624,31.0,Private,,HS-grad,9.0,Never-married,Other-service,Not-in-family,Other,Female,0.0,0.0,35.0,United-States
27926,55.0,Federal-gov,238192.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1887.0,40.0,United-States
6846,67.0,Self-emp-not-inc,431426.0,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,2.0,United-States
21872,27.0,Private,258768.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States
20247,39.0,Local-gov,149833.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States
22394,36.0,Private,187999.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States
31381,,Private,27153.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,United-States
22837,24.0,Private,67804.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,,0.0,0.0,40.0,United-States
13265,43.0,Private,96249.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,42.0,United-States
35,48.0,Private,242406.0,11th,7.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,Puerto-Rico
17700,32.0,Self-emp-not-inc,115066.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States
3991,19.0,State-gov,73009.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,,15.0,United-States
28991,19.0,Private,,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States
3467,50.0,Private,170050.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
11200,37.0,Federal-gov,289653.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States
27110,30.0,State-gov,,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States
16334,53.0,Private,71772.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States
18861,53.0,Local-gov,324021.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States
31349,35.0,Private,352188.0,HS-grad,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,,United-States
1023,34.0,Private,,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
30260,,Self-emp-not-inc,182926.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,,40.0,United-States
10435,39.0,Private,155961.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,38.0,United-States
28828,33.0,Private,202822.0,7th-8th,4.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,14.0,Trinadad&Tobago
9863,51.0,Federal-gov,160703.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
25353,30.0,Local-gov,118500.0,,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
3934,53.0,Private,103950.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
24441,25.0,Self-emp-not-inc,368115.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,,0.0,,United-States
4706,48.0,Private,,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,43.0,United-States
5980,,Private,180303.0,Bachelors,13.0,,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,,,Japan
6121,,Local-gov,236586.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,55.0,United-States
8176,79.0,Private,121318.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,20.0,United-States
21408,60.0,Self-emp-inc,90915.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
27099,49.0,,127921.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States
23131,37.0,Self-emp-not-inc,204501.0,Bachelors,13.0,,Sales,,White,Male,0.0,0.0,20.0,Canada
23618,41.0,State-gov,27305.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States
28902,42.0,Private,29320.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,40.0,United-States
29800,33.0,Self-emp-not-inc,235271.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States
18081,31.0,Private,192900.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States
32311,54.0,Private,161691.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,2559.0,40.0,United-States
20037,18.0,Private,90934.0,Some-college,,,Sales,Own-child,White,Male,0.0,0.0,28.0,United-States
2198,50.0,Private,137253.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States
2422,29.0,Private,121523.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States
9406,21.0,Private,119309.0,Some-college,10.0,Never-married,Tech-support,,White,Male,0.0,1602.0,16.0,United-States
5998,40.0,Private,91836.0,HS-grad,9.0,Divorced,,Not-in-family,White,Male,0.0,0.0,45.0,United-States
23781,49.0,Private,348751.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,,,Male,0.0,0.0,40.0,United-States
23170,17.0,Private,132636.0,11th,7.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,16.0,United-States
6537,28.0,Private,176972.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
3574,68.0,,235882.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2377.0,60.0,United-States
11374,44.0,Private,155701.0,7th-8th,4.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,,Peru
16100,25.0,Federal-gov,50053.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,,0.0,45.0,United-States
19023,52.0,Private,279129.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,37.0,United-States
14428,27.0,Private,,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,,0.0,36.0,United-States
2223,23.0,Private,336360.0,7th-8th,4.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States
28474,69.0,Private,130060.0,HS-grad,9.0,Separated,Transport-moving,Unmarried,Black,Female,2387.0,0.0,40.0,United-States
6041,26.0,Self-emp-not-inc,227858.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,48.0,United-States
4736,25.0,Private,163620.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,84.0,United-States
17721,69.0,Local-gov,,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
15612,59.0,Private,246262.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
8242,29.0,Private,263831.0,Bachelors,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States
25010,39.0,Private,160120.0,Some-college,10.0,Never-married,Machine-op-inspct,,Asian-Pac-Islander,,0.0,0.0,40.0,Philippines
13097,32.0,Private,326283.0,Bachelors,,,Other-service,Unmarried,Other,Male,0.0,0.0,40.0,United-States
10685,24.0,Private,100345.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States
5744,30.0,Private,72630.0,Bachelors,13.0,Never-married,Prof-specialty,,White,Male,0.0,0.0,50.0,United-States
28342,53.0,Private,168107.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
29924,37.0,Private,114605.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States
32277,90.0,Private,313749.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,25.0,United-States
3560,30.0,Self-emp-inc,,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,60.0,United-States
16763,55.0,Private,106740.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
12035,65.0,Self-emp-not-inc,22907.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,,Male,0.0,0.0,40.0,United-States
2759,48.0,Private,121124.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
17337,46.0,Private,70754.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
6325,,Private,102112.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,50.0,United-States
22566,45.0,Private,185385.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States
29462,42.0,Local-gov,195897.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
439,42.0,Local-gov,340148.0,Some-college,10.0,,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States
2048,28.0,Private,303954.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,42.0,United-States
23085,27.0,Private,133425.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States
31572,36.0,Private,418702.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
18155,63.0,Private,213095.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
30086,26.0,Private,340335.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
28759,32.0,Self-emp-not-inc,134737.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,70.0,United-States
8064,31.0,Federal-gov,334346.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
17343,38.0,Private,436361.0,,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,75.0,United-States
1079,43.0,State-gov,227910.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States
7804,40.0,,197919.0,Assoc-acdm,12.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States
5589,30.0,Private,149184.0,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States
22318,32.0,Private,157289.0,HS-grad,9.0,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,United-States
14862,27.0,Private,210313.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,Guatemala
32391,55.0,Private,199763.0,HS-grad,9.0,Separated,Protective-serv,Not-in-family,White,Male,0.0,0.0,81.0,United-States
17561,18.0,Private,282609.0,5th-6th,3.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,30.0,Honduras
13129,49.0,Private,200949.0,10th,6.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,38.0,Peru
11499,76.0,Private,70697.0,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,,0.0,0.0,25.0,United-States
3189,43.0,Self-emp-inc,320984.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States
18095,68.0,Private,159191.0,Some-college,,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
4836,57.0,Federal-gov,97837.0,Some-college,10.0,,Prof-specialty,Not-in-family,White,Male,0.0,0.0,48.0,United-States
32020,21.0,Private,211968.0,,10.0,Never-married,Sales,Own-child,White,Female,0.0,1762.0,28.0,United-States
8500,,,360393.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States
244,38.0,Private,179488.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,1741.0,40.0,United-States
32157,45.0,,49595.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,80.0,United-States
24452,33.0,Self-emp-not-inc,134886.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States
9635,30.0,Private,177531.0,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,25.0,United-States
26780,42.0,Self-emp-inc,78765.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,90.0,United-States
1196,51.0,Local-gov,176813.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States
22160,29.0,Private,385092.0,Some-college,10.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,36.0,United-States
17217,24.0,Private,190709.0,Some-college,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States
31807,51.0,Self-emp-not-inc,170086.0,Bachelors,13.0,,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States
31234,22.0,Local-gov,44064.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States
13932,30.0,State-gov,23037.0,Some-college,10.0,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,84.0,United-States
16995,37.0,Private,136028.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
